-7.7245152,2.1583490,1.7296246
-7.8094028,2.3401781,1.7755632
-7.8568602,2.5351811,1.8398480
-7.8668203,2.7362163,1.9204228
-7.8475863,2.9362309,1.9108930
-7.8177322,3.1336098,1.6530129
-7.7876683,3.3272373,1.5161840
-7.7551969,3.5234348,1.5229678
-7.7135748,3.7171856,1.5378985
-7.6387897,3.9020593,1.5865269
-7.5229770,4.0648915,1.6705843
-7.3739852,4.1977321,1.7677579
-7.2029862,4.3011154,1.8772850
-7.0179898,4.3786020,2.0011171
-6.8241882,4.4345192,2.1404211
-6.6298793,4.4724331,2.3148454
-6.4317571,4.4980682,2.4921707
-6.2307634,4.5147850,2.6694347
-6.0323744,4.5248485,2.8282141
-5.8323486,4.5298402,2.9784496
-5.6313131,4.5303858,3.1204789
-5.4325409,4.5269533,3.2530790
-5.2310871,4.5198132,3.3831108
-5.0326808,4.5094821,3.5053100
-4.8322244,4.4959779,3.6251023
-4.6334599,4.4796981,3.7382121
-4.4338627,4.4604646,3.8461145
-4.2352950,4.4383296,3.9454322
-4.0365707,4.4128847,4.0354638
-3.8387289,4.3839730,4.1135132
-3.6411415,4.3512215,4.1836098
-3.4445307,4.3146219,4.2441509
-3.2484146,4.2741319,4.2804968
-3.0533197,4.2300301,4.2865694
-2.8588295,4.1825341,4.2575658
-2.6652396,4.1320299,4.1802732
-2.4723239,4.0787808,4.0968995
-2.2800974,4.0230460,4.0043207
-2.0886488,3.9650298,3.9061310
-1.8977216,3.9047911,3.7991211
-1.7076504,3.8425298,3.6871193
-1.5180913,3.7781750,3.5678302
-1.3293287,3.7117976,3.4427793
-1.1414277,3.6433504,3.3110465
-0.9539797,3.5725541,3.1706484
-0.7682787,3.4998128,3.0236966
-0.5821510,3.4241914,2.8617139
-0.3993276,3.3470968,2.6943234
-0.2146204,3.2661678,2.5003605
-0.0332628,3.1835986,2.2967380
0.1473953,3.0972901,2.0698246
0.3258450,3.0048719,1.8663222
0.4958425,2.9024662,1.6902467
0.6548166,2.7796578,1.6291746
0.7887374,2.6313247,1.6230062
0.8862357,2.4581297,1.6477781
0.9402436,2.2668691,1.6835545
0.9486544,2.0668391,1.7397758
0.9169139,1.8677744,1.8317540
0.8735081,1.6752447,1.6649328
0.8523031,1.4786662,1.6002783
0.8422318,1.2805959,1.6334410
0.8129260,1.0824000,1.6714575
0.7485583,0.8926163,1.7191361
0.6458110,0.7208784,1.7892763
0.5094085,0.5746496,1.8765462
0.3475452,0.4559540,1.9710543
0.1709250,0.3641195,2.0802342
-0.0156579,0.2945073,2.2049587
-0.2096000,0.2429150,2.3451107
-0.4064523,0.2060828,2.5080695
-0.6038950,0.1802925,2.6787092
-0.8041220,0.1620720,2.8479543
-1.0031439,0.1494972,3.0036977
-1.2029220,0.1412270,3.1506808
-1.4036817,0.1366614,3.2905495
-1.6028140,0.1355487,3.4187560
-1.8040142,0.1377833,3.5436880
-2.0029250,0.1433312,3.6537671
-2.2034304,0.1524290,3.7595496
-2.4025905,0.1651229,3.8514970
-2.6022933,0.1816897,3.9377026
-2.8011254,0.2021281,4.0139986
-2.9998435,0.2265370,4.0857390
-3.1978560,0.2548242,4.1521574
-3.3954017,0.2869494,4.2160371
-3.5922224,0.3227992,4.2776633
-3.7884243,0.3623140,4.3253254
-3.9837961,0.4052184,4.3629894
-4.1786291,0.4512295,4.3122653
-4.3725309,0.4999856,4.2097799
-4.5660901,0.5514498,4.1035760
-4.7584488,0.6054233,3.9956540
-4.9506315,0.6623682,3.8829852
-5.1410702,0.7219480,3.7687545
-5.3316411,0.7848828,3.6480576
-5.5196762,0.8504349,3.5261762
-5.7083607,0.9199095,3.3951905
-5.8940271,0.9921707,3.2623418
-6.0797415,1.0686530,3.1195734
-6.2627970,1.1485383,2.9718405
-6.4442955,1.2326741,2.8150672
-6.6240077,1.3215268,2.6479746
-6.7996497,1.4143189,2.4747314
-6.9749289,1.5137459,2.2846433
-7.1443749,1.6192638,2.1032960
-7.3079735,1.7332219,1.9386846
-7.4655239,1.8583084,1.7859061
-7.6073595,1.9982574,1.6926308
-7.7245152,2.1583490,1.7296246
